% Deli. Qty to Traded Qty,Close Price,Code,Date,Deliverable Quantity,High Price,Low Price,No. of Trades,No.of Shares,Open Price,Spread Close-Open,Spread High-Low,Total Turnover (Rs.),Unix Date,WAP,Company
100.0,13.28,514440.0,2021-05-14,3.0,13.28,12.65,2.0,3.0,12.65,0.629999999999999,0.629999999999999,38.0,1620930600.0,12.666666666666666,BLUE PEARL TEXSPIN LIMITED
99.61,14.81,514442.0,2021-05-14,6311.0,14.91,13.25,30.0,6336.0,13.65,1.1600000000000001,1.6600000000000001,91682.0,1620930600.0,14.470012626262626,SRI KPR INDUSTRIES LTD
65.94,632.8,514448.0,2021-05-14,3436.0,662.95,608.0,266.0,5211.0,662.95,-30.15000000000009,54.950000000000045,3265542.0,1620930600.0,626.6632124352332,JYOTI RESINS  ADHESIVES LTD
84.82,46.95,514450.0,2021-05-14,2711.0,47.25,44.05,25.0,3196.0,46.4,0.5500000000000043,3.200000000000003,147824.0,1620930600.0,46.25281602002503,MAHALAXMI RUBTECH LTD
100.0,7.1,514454.0,2021-05-14,2347.0,7.1,6.76,11.0,2347.0,6.76,0.33999999999999986,0.33999999999999986,15943.0,1620930600.0,6.792927141031104,SOUTHERN LATEX LTD
100.0,4.9,514460.0,2021-05-14,335.0,4.99,4.9,7.0,335.0,4.99,-0.08999999999999986,0.08999999999999986,1668.0,1620930600.0,4.979104477611941,OSWAL YARNS LTD
100.0,37.95,514470.0,2021-05-14,10403.0,37.95,37.95,22.0,10403.0,37.95,0.0,0.0,394793.0,1620930600.0,37.949918292800156,WINSOME TEXTILE INDUSTRIES LTD
100.0,38.5,515008.0,2021-05-14,35003.0,41.75,38.45,111.0,35003.0,41.75,-3.25,3.299999999999997,1352982.0,1620930600.0,38.65331543010599,MODERN INSULATORS LTD
67.29,304.8,515030.0,2021-05-14,3646.0,312.0,301.95,176.0,5418.0,306.5,-1.6999999999999886,10.050000000000011,1665798.0,1620930600.0,307.4562569213732,ASAHI INDIA GLASS LTD
84.58,21.4,515037.0,2021-05-14,10234.0,22.25,21.35,294.0,12100.0,22.2,-0.8000000000000007,0.8999999999999986,260390.0,1620930600.0,21.5198347107438,MURUDESHWAR CERAMICS LTD
59.65,75.0,515043.0,2021-05-14,729388.0,80.75,71.15,3891.0,1222759.0,75.0,0.0,9.599999999999994,93378014.0,1620930600.0,76.36665442658774,SAINTGOBAIN SEKURIT INDIA LTD
46.21,50.25,515055.0,2021-05-14,10164.0,51.35,50.2,339.0,21994.0,50.2,0.04999999999999716,1.1499999999999986,1113068.0,1620930600.0,50.60780212785305,ANANT RAJ LIMITED
82.31,13.95,515059.0,2021-05-14,1894.0,14.48,13.2,11.0,2301.0,14.1,-0.15000000000000036,1.2800000000000011,31203.0,1620930600.0,13.560625814863103,MADHUSUDAN INDUSTRIES LTD
60.77,2.01,515085.0,2021-05-14,27890.0,2.14,2.0,66.0,45891.0,2.12,-0.11000000000000032,0.14000000000000012,94837.0,1620930600.0,2.0665707873003423,RESTILE CERAMICS LTD
87.79,50.0,515093.0,2021-05-14,2683.0,52.95,49.65,164.0,3056.0,51.95,-1.9500000000000028,3.3000000000000043,155349.0,1620930600.0,50.834096858638745,MADHAV MARBLES  GRANITES LTD
100.0,2.27,515127.0,2021-05-14,1.0,2.27,2.27,1.0,1.0,2.27,0.0,0.0,2.0,1620930600.0,2.0,RAMASIGNS INDUSTRIES LTD
81.58,34.7,515145.0,2021-05-14,4558.0,37.45,34.6,72.0,5587.0,35.5,-0.7999999999999972,2.8500000000000014,197754.0,1620930600.0,35.395382137103994,HINDUSTHAN NATIONAL GLASS  INDUSTRIES LTD
100.0,43.35,515147.0,2021-05-14,172689.0,43.35,41.0,560.0,172689.0,41.2,2.1499999999999986,2.3500000000000014,7440283.0,1620930600.0,43.084869331572946,HALDYN GLASS LTD
96.98,49.55,516003.0,2021-05-14,2666.0,52.0,49.0,24.0,2749.0,49.0,0.5499999999999972,3.0,136445.0,1620930600.0,49.63441251364132,DUROPLY INDUSTRIES LTD
100.0,10.8,516007.0,2021-05-14,80.0,10.8,10.54,14.0,80.0,10.65,0.15000000000000036,0.26000000000000156,853.0,1620930600.0,10.6625,MANGALAM TIMBER PRODUCTS LTD
62.7,93.6,516016.0,2021-05-14,3979.0,97.0,93.0,290.0,6346.0,95.85,-2.25,4.0,600649.0,1620930600.0,94.65001575795777,SHREYANS INDUSTRIES LTD
49.91,123.35,516022.0,2021-05-14,852.0,125.2,122.6,253.0,1707.0,125.2,-1.8500000000000085,2.6000000000000085,210585.0,1620930600.0,123.36555360281196,STAR PAPER MILLS LTD
93.05,94.65,516030.0,2021-05-14,216759.0,96.85,94.0,321.0,232946.0,96.0,-1.3499999999999943,2.8499999999999943,22147780.0,1620930600.0,95.07688477157797,YASH PAKKA LTD
100.0,5.78,516062.0,2021-05-14,392.0,5.78,5.25,7.0,392.0,5.25,0.5300000000000002,0.5300000000000002,2082.0,1620930600.0,5.311224489795919,NATIONAL PLYWOOD INDUSTRIES LTD
80.42,98.35,516064.0,2021-05-14,7947.0,98.35,93.7,151.0,9882.0,98.35,0.0,4.6499999999999915,968660.0,1620930600.0,98.02266747621938,ARROW GREENTECH LTD
80.18,313.45,516072.0,2021-05-14,437.0,325.1,313.0,50.0,545.0,325.1,-11.650000000000034,12.100000000000023,173522.0,1620930600.0,318.3889908256881,VISHNU CHEMICALS LTD
100.0,9.32,516078.0,2021-05-14,3315.0,9.32,9.3,11.0,3315.0,9.3,0.019999999999999574,0.019999999999999574,30877.0,1620930600.0,9.314328808446456,JUMBO BAG LTD
68.53,231.55,516082.0,2021-05-14,1692.0,233.7,227.75,143.0,2469.0,233.0,-1.4499999999999886,5.949999999999989,569414.0,1620930600.0,230.6253543944917,NRAGARWAL INDUSTRIES LTD
100.0,1.44,516086.0,2021-05-14,802.0,1.44,1.39,7.0,802.0,1.39,0.050000000000000044,0.050000000000000044,1139.0,1620930600.0,1.4201995012468829,SHREE RAJESHWARANAND PAPER MILLS LTD
66.42,14.26,516092.0,2021-05-14,10842.0,16.44,14.0,105.0,16323.0,15.0,-0.7400000000000002,2.4400000000000013,249106.0,1620930600.0,15.26104270048398,P LAND HOLDINGS LTD
100.0,79.65,516096.0,2021-05-14,287.0,79.65,74.0,6.0,287.0,74.0,5.650000000000006,5.650000000000006,22407.0,1620930600.0,78.07317073170732,SANGAL PAPERS LTD
100.0,5.21,516098.0,2021-05-14,50.0,5.21,5.21,1.0,50.0,5.21,0.0,0.0,260.0,1620930600.0,5.2,VENTURA TEXTILES LTD
100.0,1.9,516106.0,2021-05-14,1036.0,1.9,1.74,4.0,1036.0,1.74,0.15999999999999992,0.15999999999999992,1818.0,1620930600.0,1.7548262548262548,SHREE KARTHIK PAPERS LTD
85.42,81.9,516108.0,2021-05-14,15503.0,84.0,80.0,97.0,18150.0,82.55,-0.6499999999999915,4.0,1478855.0,1620930600.0,81.47961432506887,SOUTH INDIA PAPER MILLS LTD
92.41,17.25,516110.0,2021-05-14,1436.0,17.95,17.1,25.0,1554.0,17.1,0.14999999999999858,0.8499999999999979,27032.0,1620930600.0,17.395109395109394,SCANDENT IMAGING LIMITED
74.61,846.35,517015.0,2021-05-14,993.0,872.75,842.4,239.0,1331.0,869.0,-22.649999999999977,30.350000000000023,1132034.0,1620930600.0,850.5138993238166,VINDHYA TELELINKS LTD
71.22,51.8,517035.0,2021-05-14,693.0,53.75,50.05,22.0,973.0,50.05,1.75,3.700000000000003,50280.0,1620930600.0,51.67523124357657,RUTTONSHA INTERNATIONAL RECTIFIER LTD
46.83,399.1,517041.0,2021-05-14,502.0,414.95,396.6,150.0,1072.0,413.65,-14.549999999999955,18.349999999999966,432531.0,1620930600.0,403.4804104477612,ADOR WELDING LTD
100.0,5.81,517044.0,2021-05-14,41.0,5.81,5.81,2.0,41.0,5.81,0.0,0.0,238.0,1620930600.0,5.804878048780488,INTERNATIONAL DATA MANAGEMENT LTD
56.38,123.0,517059.0,2021-05-14,2537.0,126.0,122.35,156.0,4500.0,123.0,0.0,3.6500000000000057,557124.0,1620930600.0,123.80533333333334,SALZER ELECTRONICS LTD
95.05,36.7,517063.0,2021-05-14,1555.0,37.8,35.05,19.0,1636.0,35.05,1.6500000000000057,2.75,58420.0,1620930600.0,35.70904645476772,JETKING INFOTRAIN LTD
100.0,17.0,517096.0,2021-05-14,618.0,18.0,16.15,9.0,618.0,18.0,-1.0,1.8500000000000014,10652.0,1620930600.0,17.236245954692556,APLAB LTD
97.82,6.19,517119.0,2021-05-14,8461.0,6.19,5.63,59.0,8650.0,5.63,0.5600000000000005,0.5600000000000005,53395.0,1620930600.0,6.1728323699421965,PCS TECHNOLOGY LTD
53.74,50.85,517146.0,2021-05-14,160564.0,51.85,50.1,1820.0,298798.0,51.0,-0.14999999999999858,1.75,15169020.0,1620930600.0,50.7668056680433,USHA MARTIN LTD
100.0,10.92,517166.0,2021-05-14,108132.0,11.45,10.39,181.0,108132.0,11.45,-0.5299999999999994,1.0599999999999987,1144179.0,1620930600.0,10.581317278881368,SPEL SEMICONDUCTOR LTD
61.94,306.05,517168.0,2021-05-14,2394.0,310.15,299.3,294.0,3865.0,301.55,4.5,10.849999999999966,1181399.0,1620930600.0,305.6659767141009,SUBROS LTD
100.0,12.0,517172.0,2021-05-14,100.0,12.0,12.0,1.0,100.0,12.0,0.0,0.0,1200.0,1620930600.0,12.0,PERVASIVE COMMODITIES LTD
44.26,42073.9,517174.0,2021-05-14,235.0,45248.7,41751.0,368.0,531.0,44238.65,-2164.75,3497.699999999997,23297730.0,1620930600.0,43875.19774011299,HONEYWELL AUTOMATION INDIA LTD
88.75,1561.25,517206.0,2021-05-14,284.0,1602.3,1554.0,117.0,320.0,1602.3,-41.049999999999955,48.299999999999955,501104.0,1620930600.0,1565.95,LUMAX INDUSTRIES LTD
100.0,38.9,517214.0,2021-05-14,38822.0,38.9,38.9,61.0,38822.0,38.9,0.0,0.0,1510175.0,1620930600.0,38.89997939312761,DIGISPICE TECHNOLOGIES LTD
100.0,8.46,517230.0,2021-05-14,2596.0,8.46,8.45,10.0,2596.0,8.45,0.010000000000001563,0.010000000000001563,21958.0,1620930600.0,8.458397534668721,PAE LTD
100.0,27.4,517236.0,2021-05-14,856.0,27.4,27.35,28.0,856.0,27.4,0.0,0.04999999999999716,23445.0,1620930600.0,27.389018691588785,CALCOM VISION LTD
100.0,67.2,517238.0,2021-05-14,816.0,67.2,62.0,7.0,816.0,62.0,5.200000000000003,5.200000000000003,54547.0,1620930600.0,66.8468137254902,DYNAVISION LTD
100.0,12.81,517246.0,2021-05-14,5667.0,12.81,12.31,28.0,5667.0,12.31,0.5,0.5,69771.0,1620930600.0,12.311805187930121,BCC FUBA INDIA LTD
100.0,24.7,517264.0,2021-05-14,681.0,24.7,22.8,9.0,681.0,23.95,0.75,1.8999999999999986,15541.0,1620930600.0,22.8208516886931,FINELINE CIRCUITS LTD
46.32,41.4,517271.0,2021-05-14,209426.0,43.9,39.75,2353.0,452104.0,43.9,-2.5,4.149999999999999,18957987.0,1620930600.0,41.93280085997912,HBL POWER SYSTEMS LTD
100.0,21.35,517273.0,2021-05-14,1.0,21.35,21.35,1.0,1.0,21.35,0.0,0.0,21.0,1620930600.0,21.0,SS POWER SWITCHGEAR LTD
100.0,7.02,517288.0,2021-05-14,27.0,7.02,7.02,1.0,27.0,7.02,0.0,0.0,189.0,1620930600.0,7.0,GUJARAT POLY ELECTRONICS LTD
46.27,83.0,517300.0,2021-05-14,36764.0,86.0,82.1,973.0,79448.0,85.8,-2.799999999999997,3.9000000000000057,6635788.0,1620930600.0,83.5236632766086,GUJARAT INDUSTRIES POWER COLTD
100.0,1.8,517320.0,2021-05-14,301.0,1.8,1.64,3.0,301.0,1.64,0.16000000000000014,0.16000000000000014,517.0,1620930600.0,1.717607973421927,SAVANT INFOCOMM LTD
44.24,43.65,517330.0,2021-05-14,1321.0,44.0,42.3,73.0,2986.0,44.0,-0.3500000000000014,1.7000000000000028,128665.0,1620930600.0,43.089417280643,CMI LTD
27.1,228.5,517334.0,2021-05-14,176538.0,238.6,226.85,8210.0,651392.0,236.55,-8.050000000000011,11.75,151336213.0,1620930600.0,232.3274050034388,MOTHERSON SUMI SYSTEMS LTD
75.65,49.8,517344.0,2021-05-14,1103.0,51.75,49.0,101.0,1458.0,51.75,-1.9500000000000028,2.75,73223.0,1620930600.0,50.22153635116598,MINDTECK INDIA LTD
30.53,996.15,517354.0,2021-05-14,15271.0,1022.0,984.0,3485.0,50021.0,1011.85,-15.700000000000045,38.0,49892931.0,1620930600.0,997.4396953279622,HAVELLS INDIA LTD
100.0,0.34,517356.0,2021-05-14,4398.0,0.34,0.33,14.0,4398.0,0.33,0.010000000000000009,0.010000000000000009,1493.0,1620930600.0,0.3394724874943156,ACI INFOCOM LTD
100.0,20.15,517370.0,2021-05-14,1966.0,22.25,20.15,19.0,1966.0,22.25,-2.1000000000000014,2.1000000000000014,39929.0,1620930600.0,20.30976602238047,INCAP LTD
86.61,103.5,517372.0,2021-05-14,207.0,105.5,99.05,24.0,239.0,105.5,-2.0,6.450000000000003,24712.0,1620930600.0,103.39748953974896,GUJARAT INTRUX LTD
51.11,454.3,517380.0,2021-05-14,9122.0,487.7,447.1,1313.0,17848.0,483.75,-29.44999999999999,40.599999999999966,8300182.0,1620930600.0,465.0482967279247,IGARASHI MOTORS INDIA LTD
55.32,1060.5,517385.0,2021-05-14,2912.0,1103.1,1055.0,823.0,5264.0,1102.8,-42.299999999999955,48.09999999999991,5698933.0,1620930600.0,1082.6240501519758,SYMPHONY LIMITED
100.0,0.53,517393.0,2021-05-14,50000.0,0.53,0.53,9.0,50000.0,0.53,0.0,0.0,26500.0,1620930600.0,0.53,VINTRON INFORMATICS LTD
100.0,9.97,517397.0,2021-05-14,807.0,9.97,9.5,10.0,807.0,9.5,0.47000000000000064,0.47000000000000064,7998.0,1620930600.0,9.910780669144982,PAN ELECTRONICS INDIA LTD
100.0,2.37,517415.0,2021-05-14,8054.0,2.48,2.26,37.0,8054.0,2.45,-0.08000000000000007,0.2200000000000002,19345.0,1620930600.0,2.401912093369754,LEE  NEE SOFTWARES EXPORTS LTD
77.61,154.1,517417.0,2021-05-14,5548.0,157.95,151.05,166.0,7149.0,157.95,-3.8499999999999943,6.899999999999977,1094346.0,1620930600.0,153.0767939571968,PATELS AIRTEMP INDIA LTD
40.81,677.45,517421.0,2021-05-14,15618.0,685.95,619.0,2280.0,38272.0,648.0,29.450000000000045,66.95000000000005,25439206.0,1620930600.0,664.694972826087,BUTTERFLY GANDHIMATHI APPLIANCES LTD
100.0,44.0,517429.0,2021-05-14,1.0,44.0,44.0,1.0,1.0,44.0,0.0,0.0,44.0,1620930600.0,44.0,ATHENA GLOBAL TECHNOLOGIES LTD
100.0,159.85,517437.0,2021-05-14,101.0,159.9,156.8,3.0,101.0,156.8,3.049999999999983,3.0999999999999943,16141.0,1620930600.0,159.8118811881188,DUTRON POLYMERS LTD
52.88,29.0,517447.0,2021-05-14,13828.0,30.5,27.1,622.0,26149.0,27.95,1.0500000000000007,3.3999999999999986,759787.0,1620930600.0,29.056063329381622,RSSOFTWARE INDIA LTD
80.73,153.95,517449.0,2021-05-14,3235.0,156.0,152.5,40.0,4007.0,156.0,-2.0500000000000114,3.5,615372.0,1620930600.0,153.57424507112552,MAGNA ELECTRO CASTINGS LTD
83.33,141.2,517477.0,2021-05-14,7595.0,145.0,140.0,91.0,9114.0,142.8,-1.6000000000000227,5.0,1295387.0,1620930600.0,142.13155584814572,ELNET TECHNOLOGIES LTD
76.2,13.49,517494.0,2021-05-14,27237.0,14.48,13.36,105.0,35746.0,13.5,-0.009999999999999787,1.120000000000001,493026.0,1620930600.0,13.792480277513567,ACCEL LTD
81.5,41.4,517498.0,2021-05-14,9540.0,42.4,41.1,370.0,11706.0,42.4,-1.0,1.2999999999999972,487477.0,1620930600.0,41.64334529301213,WEBSOL ENERGY SYSTEM LTD
71.5,201.55,517500.0,2021-05-14,28249.0,208.8,192.9,636.0,39509.0,203.0,-1.4499999999999886,15.900000000000006,7997670.0,1620930600.0,202.42653572603712,ROTO PUMPS LTD
58.87,7121.0,517506.0,2021-05-14,219.0,7265.0,7100.0,200.0,372.0,7264.8,-143.80000000000018,165.0,2659031.0,1620930600.0,7147.932795698925,TTK PRESTIGE LTD
94.0,18.4,517514.0,2021-05-14,5675.0,19.0,17.8,53.0,6037.0,18.25,0.14999999999999858,1.1999999999999993,111678.0,1620930600.0,18.498923306277952,DH INDIA LTD
93.35,1037.0,517522.0,2021-05-14,1698.0,1055.2,1001.1,191.0,1819.0,1039.9,-2.900000000000091,54.10000000000002,1865941.0,1620930600.0,1025.8059373282024,RAJRATAN GLOBAL WIRE LTD
88.14,4.61,517530.0,2021-05-14,10558.0,4.95,4.4,38.0,11978.0,4.95,-0.33999999999999986,0.5499999999999998,55621.0,1620930600.0,4.643596593755218,SURANA TELECOM AND POWER LIMITED
37.21,124.85,517536.0,2021-05-14,8573.0,132.0,116.35,759.0,23042.0,121.0,3.8499999999999943,15.650000000000006,2918938.0,1620930600.0,126.67902091832306,ONWARD TECHNOLOGIES LTD
89.36,372.4,517544.0,2021-05-14,168.0,387.8,369.55,58.0,188.0,387.8,-15.400000000000034,18.25,70366.0,1620930600.0,374.28723404255317,CENTUM ELECTRONICS LTD
87.5,14.55,517546.0,2021-05-14,4199.0,14.55,13.31,13.0,4799.0,13.31,1.2400000000000002,1.2400000000000002,68186.0,1620930600.0,14.20837674515524,ALFA TRANSFORMERS LTD
100.0,2.96,517548.0,2021-05-14,4948.0,2.96,2.82,16.0,4948.0,2.82,0.14000000000000012,0.14000000000000012,14644.0,1620930600.0,2.959579628132579,STARLITE COMPONENTS LTD
84.39,7.18,517554.0,2021-05-14,13518.0,7.55,6.85,25.0,16019.0,6.85,0.33000000000000007,0.7000000000000002,111861.0,1620930600.0,6.983020163555778,NHC FOODS LTD
47.69,82.0,517562.0,2021-05-14,23757.0,92.0,80.75,829.0,49812.0,88.5,-6.5,11.25,4227498.0,1620930600.0,84.86906769453144,TRIGYN TECHNOLOGIES LTD
49.16,507.5,517569.0,2021-05-14,6213.0,525.0,505.85,850.0,12638.0,520.0,-12.5,19.149999999999977,6457671.0,1620930600.0,510.97254312391203,KEI INDUSTRIES LTD
82.88,15.9,517571.0,2021-05-14,2009.0,16.25,14.3,134.0,2424.0,14.3,1.5999999999999996,1.9499999999999993,39070.0,1620930600.0,16.11798679867987,IMP POWERS LTD
55.93,36.25,518029.0,2021-05-14,6568.0,37.2,36.1,355.0,11744.0,36.2,0.04999999999999716,1.1000000000000014,428944.0,1620930600.0,36.52452316076294,GUJARAT SIDHEE CEMENT LTD
100.0,45.0,518075.0,2021-05-14,1639.0,48.0,45.0,28.0,1639.0,48.0,-3.0,3.0,77440.0,1620930600.0,47.24832214765101,SURAJ PRODUCTS LTD
82.28,222.8,518091.0,2021-05-14,10300.0,223.75,214.9,586.0,12518.0,220.05,2.75,8.849999999999994,2775774.0,1620930600.0,221.7426106406774,ANJANI PORTLAND CEMENT LTD
76.33,103.55,519003.0,2021-05-14,7868.0,117.0,103.0,153.0,10308.0,116.05,-12.5,14.0,1090480.0,1620930600.0,105.78967792006209,MODI NATURALS LIMITED
100.0,9.05,519064.0,2021-05-14,50.0,9.05,9.05,1.0,50.0,9.05,0.0,0.0,452.0,1620930600.0,9.04,KHANDELWAL EXTRACTION LTD
43.39,15989.1,519091.0,2021-05-14,128.0,16655.0,15515.0,176.0,295.0,16020.0,-30.899999999999636,1140.0,4752464.0,1620930600.0,16110.047457627119,TASTY BITE EATABLES LTD
98.06,37.15,519097.0,2021-05-14,12639.0,39.85,36.95,86.0,12889.0,39.85,-2.700000000000003,2.8999999999999986,478487.0,1620930600.0,37.123671347660796,RITESH INTERNATIONAL LTD
45.88,53.15,519105.0,2021-05-14,15317.0,56.0,52.95,485.0,33387.0,56.0,-2.8500000000000014,3.049999999999997,1801773.0,1620930600.0,53.96630425015724,AVT NATURAL PRODUCTS LTD
52.32,2075.1,519126.0,2021-05-14,1430.0,2150.0,2055.0,741.0,2733.0,2125.65,-50.55000000000018,95.0,5730553.0,1620930600.0,2096.7994877424076,HINDUSTAN FOODS LTD
80.74,54.3,519136.0,2021-05-14,6472.0,56.95,53.5,137.0,8016.0,56.95,-2.6500000000000057,3.450000000000003,437416.0,1620930600.0,54.56786427145708,NAHAR INDUSTRIAL ENTERPRISES LTD
100.0,1738.5,519152.0,2021-05-14,1.0,1738.5,1738.5,1.0,1.0,1738.5,0.0,0.0,1738.0,1620930600.0,1738.0,VADILAL ENTERPRISES LTD
56.62,1001.25,519156.0,2021-05-14,637.0,1008.8,975.6,335.0,1125.0,979.0,22.25,33.19999999999993,1115510.0,1620930600.0,991.5644444444445,VADILAL INDUSTRIES LTD
100.0,4.93,519174.0,2021-05-14,1.0,4.93,4.93,1.0,1.0,4.93,0.0,0.0,4.0,1620930600.0,4.0,ASHIANA AGRO INDUSTRIES LTD
63.98,908.15,519183.0,2021-05-14,1398.0,920.0,889.0,376.0,2185.0,910.25,-2.1000000000000227,31.0,1979471.0,1620930600.0,905.9363844393592,ADF FOODS LTD
47.31,25.95,519191.0,2021-05-14,4773.0,26.8,24.3,75.0,10089.0,25.95,0.0,2.5,249047.0,1620930600.0,24.68500346912479,RETRO GREEN REVOLUTION LTD
69.41,116.95,519216.0,2021-05-14,70506.0,133.0,112.0,1165.0,101573.0,128.1,-11.149999999999991,21.0,12618034.0,1620930600.0,124.22626091579455,AJANTA SOYA LTD
63.63,17.35,519224.0,2021-05-14,2734.0,18.45,16.6,63.0,4297.0,17.05,0.3000000000000007,1.8499999999999979,75342.0,1620930600.0,17.533628112636723,WILLIAMSON MAGOR  COMPANY LTD
100.0,2.86,519230.0,2021-05-14,300.0,2.86,2.86,2.0,300.0,2.86,0.0,0.0,858.0,1620930600.0,2.86,RICHIRICH INVENTURES LIMITED
100.0,22.9,519234.0,2021-05-14,220.0,22.9,22.9,3.0,220.0,22.9,0.0,0.0,5038.0,1620930600.0,22.9,SUPERIOR INDUSTRIAL ENTERPRISES LIMITED
100.0,11.15,519238.0,2021-05-14,100.0,11.15,11.15,1.0,100.0,11.15,0.0,0.0,1115.0,1620930600.0,11.15,SAPTARISHI AGRO INDUSTRIES LTD
100.0,26.1,519242.0,2021-05-14,700.0,26.1,26.1,3.0,700.0,26.1,0.0,0.0,18270.0,1620930600.0,26.1,SARDA PROTEINS LTD
100.0,0.67,519260.0,2021-05-14,2012840.0,0.69,0.65,782.0,2012840.0,0.68,-0.010000000000000009,0.039999999999999925,1350099.0,1620930600.0,0.6707433278352974,SANWARIA CONSUMER LTD
100.0,21.65,519262.0,2021-05-14,3434.0,22.8,20.7,39.0,3434.0,21.5,0.14999999999999858,2.1000000000000014,75905.0,1620930600.0,22.103960396039604,PRIMA AGRO LTD
100.0,4.5,519279.0,2021-05-14,250.0,4.5,4.5,1.0,250.0,4.5,0.0,0.0,1125.0,1620930600.0,4.5,MADHUR INDUSTRIES LTD
100.0,4.28,519285.0,2021-05-14,2064.0,4.28,4.28,11.0,2064.0,4.28,0.0,0.0,8833.0,1620930600.0,4.279554263565892,TARAI FOODS LTD
61.76,8.84,519287.0,2021-05-14,20656.0,9.28,8.75,86.0,33448.0,9.28,-0.4399999999999995,0.5299999999999994,297053.0,1620930600.0,8.881039225065773,MODERN DAIRIES LTD
64.17,202.5,519295.0,2021-05-14,1773.0,203.95,195.0,89.0,2763.0,195.5,7.0,8.949999999999989,547771.0,1620930600.0,198.252262034021,BAMBINO AGRO INDUSTRIES LTD
100.0,8.1,519299.0,2021-05-14,191.0,8.1,8.1,5.0,191.0,8.1,0.0,0.0,1547.0,1620930600.0,8.099476439790577,PRIME INDUSTRIES LTD
57.68,5.85,519307.0,2021-05-14,228374.0,6.17,5.7,293.0,395967.0,6.17,-0.3200000000000003,0.46999999999999975,2347076.0,1620930600.0,5.927453550422131,VIKAS WSP LTD
100.0,5.21,519319.0,2021-05-14,313.0,5.5,5.21,5.0,313.0,5.5,-0.29000000000000004,0.29000000000000004,1717.0,1620930600.0,5.485623003194888,JATALIA GLOBAL VENTURES LTD
52.82,39.7,519359.0,2021-05-14,4130.0,42.0,38.0,89.0,7819.0,40.5,-0.7999999999999972,4.0,308578.0,1620930600.0,39.465148996035296,POONA DAL  OIL INDUSTRIES LTD
100.0,158.5,519367.0,2021-05-14,22.0,163.0,158.5,7.0,22.0,159.05,-0.5500000000000114,4.5,3499.0,1620930600.0,159.04545454545453,TRANSGLOBE FOODS LTD
83.32,12.61,519383.0,2021-05-14,7405.0,12.95,12.4,82.0,8887.0,12.57,0.03999999999999915,0.5499999999999989,111865.0,1620930600.0,12.587487341059976,ANIK INDUSTRIES LTD
100.0,28.8,519397.0,2021-05-14,107.0,29.0,28.8,3.0,107.0,29.0,-0.1999999999999993,0.1999999999999993,3102.0,1620930600.0,28.990654205607477,SHARAT INDUSTRIES LTD
100.0,18.05,519415.0,2021-05-14,100.0,18.05,18.05,1.0,100.0,18.05,0.0,0.0,1805.0,1620930600.0,18.05,KMG MILK FOOD LTD
100.0,2100.0,519421.0,2021-05-14,578.0,2124.0,2080.0,78.0,578.0,2095.0,5.0,44.0,1215247.0,1620930600.0,2102.5034602076125,KSE LTD
100.0,26.25,519455.0,2021-05-14,103.0,26.25,24.5,2.0,103.0,24.5,1.75,1.75,2668.0,1620930600.0,25.902912621359224,NARBADA GEMS AND JEWELLERY LTD
93.71,23.85,519457.0,2021-05-14,4427.0,24.4,23.0,56.0,4724.0,24.4,-0.5499999999999972,1.3999999999999986,111357.0,1620930600.0,23.57260795935648,VIRAT CRANE INDUSTRIES LTD
62.82,174.05,519475.0,2021-05-14,14260.0,174.8,145.0,411.0,22701.0,151.0,23.05000000000001,29.80000000000001,3683277.0,1620930600.0,162.25175102418396,CHORDIA FOOD PRODUCTS LTD
100.0,39.75,519477.0,2021-05-14,534.0,40.5,36.9,12.0,534.0,40.5,-0.75,3.6000000000000014,21304.0,1620930600.0,39.89513108614232,CIAN AGRO INDUSTRIES  INFRASTRUCTURE LTD
100.0,12.0,519483.0,2021-05-14,5136.0,12.27,11.11,29.0,5136.0,12.27,-0.2699999999999996,1.1600000000000001,61696.0,1620930600.0,12.01246105919003,TAI INDUSTRIES LTD
100.0,25.0,519494.0,2021-05-14,12.0,25.0,25.0,2.0,12.0,25.0,0.0,0.0,300.0,1620930600.0,25.0,NKINDUSTRIES LTD
100.0,6.61,519500.0,2021-05-14,2177.0,6.61,6.4,13.0,2177.0,6.4,0.20999999999999996,0.20999999999999996,14347.0,1620930600.0,6.590261828203951,BKV INDUSTRIES LTD
100.0,2.9,519506.0,2021-05-14,100.0,2.9,2.9,1.0,100.0,2.9,0.0,0.0,290.0,1620930600.0,2.9,NCC BLUE WATER PRODUCTS LTD
96.5,16.05,519532.0,2021-05-14,13468.0,16.8,15.6,48.0,13957.0,16.8,-0.75,1.200000000000001,226230.0,1620930600.0,16.209070717202838,ASIAN TEA  EXPORTS LTD
44.21,349.6,519552.0,2021-05-14,2007.0,358.9,343.25,283.0,4540.0,357.8,-8.199999999999989,15.649999999999977,1587612.0,1620930600.0,349.6942731277533,HERITAGE FOODS LIMITED
91.19,107.2,519566.0,2021-05-14,21630.0,107.2,103.3,154.0,23720.0,107.2,0.0,3.9000000000000057,2532174.0,1620930600.0,106.75269814502529,SIMRAN FARMS LTD
60.47,333.5,519588.0,2021-05-14,696.0,337.15,332.5,109.0,1151.0,335.8,-2.3000000000000114,4.649999999999977,385303.0,1620930600.0,334.75499565595135,DFM FOODS LTD
