SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
540701,DCAL        ,A ,Q,176.8,177.6,160.3,164.35,164.35,190.1,6426,453986,76771458.0,,2021-05-12
540702,LASA        ,B ,Q,77.9,80.0,76.85,77.2,76.9,78.15,810,117351,9215538.0,,2021-05-12
540703,PROVESTSER  ,X ,Q,7.32,7.32,7.32,7.32,7.32,7.7,1,1,7.0,,2021-05-12
540704,MATRIMONY   ,B ,Q,903.65,925.0,882.0,889.3,887.95,917.85,836,4869,4401890.0,,2021-05-12
540709,RELHOME     ,B ,Q,2.97,2.97,2.72,2.75,2.76,2.84,639,808599,2274619.0,,2021-05-12
540710,CAPACITE    ,B ,Q,193.95,196.2,190.65,193.55,192.4,193.65,159,3276,634898.0,,2021-05-12
540715,SAGAR       ,M ,Q,14.4,14.4,11.0,12.99,12.99,12.0,7,21000,263400.0,,2021-05-12
540716,ICICIGI     ,A ,Q,1444.0,1494.3,1441.0,1480.95,1482.4,1483.95,682,160042,236308326.0,,2021-05-12
540717,PQIF        ,X ,Q,4.73,4.73,4.73,4.73,4.73,4.73,1,1,4.0,,2021-05-12
540719,SBILIFE     ,A ,Q,999.0,999.85,970.0,972.55,972.55,1000.85,3940,92233,90232048.0,,2021-05-12
540724,DIAMONDYD   ,A ,Q,546.95,592.0,543.0,568.75,568.75,547.55,690,4095,2286221.0,,2021-05-12
540725,SISL        ,B ,Q,389.15,399.95,373.25,394.25,394.25,383.0,731,9941,3850017.0,,2021-05-12
540726,TTFL        ,T ,Q,29.7,29.8,29.0,29.8,29.8,28.4,76,13875,411989.0,,2021-05-12
540728,SAYAJIIND   ,X ,Q,173.35,184.95,173.35,184.95,184.95,182.95,11,212,38305.0,,2021-05-12
540729,VANTABIO    ,M ,Q,169.0,169.0,168.0,168.0,168.0,168.0,2,1500,252750.0,,2021-05-12
540730,MEHAI       ,B ,Q,68.45,68.45,63.65,64.7,64.7,65.5,60,6673,434235.0,,2021-05-12
540735,IRIS        ,M ,Q,52.0,60.7,52.0,58.0,58.0,50.6,33,156000,8869600.0,,2021-05-12
540737,SGRL        ,B ,Q,307.1,307.1,293.2,299.8,299.0,298.15,236,7599,2282544.0,,2021-05-12
540743,GODREJAGRO  ,A ,Q,532.0,596.0,525.0,530.65,530.65,531.75,12827,321870,178618904.0,,2021-05-12
540744,MESCON      ,XT,Q,12.7,13.05,12.7,13.05,13.05,12.43,31,25279,329886.0,,2021-05-12
540749,MASFIN      ,A ,Q,810.65,847.45,805.45,835.85,842.65,804.25,673,3573,2961331.0,,2021-05-12
540750,IEX         ,A ,Q,406.9,413.65,393.65,397.55,397.55,401.75,7550,310208,125714724.0,,2021-05-12
540755,GICRE       ,A ,Q,200.0,203.6,200.0,200.9,200.5,202.1,795,38545,7764186.0,,2021-05-12
540757,SCPL        ,M ,Q,147.9,147.9,145.0,145.0,145.0,147.9,2,1600,234320.0,,2021-05-12
540762,TIINDIA     ,A ,Q,1211.0,1227.0,1180.0,1220.7,1215.45,1202.4,300,2733,3301191.0,,2021-05-12
540767,NAM-INDIA   ,A ,Q,346.8,351.05,343.6,345.2,343.7,349.15,454,19878,6882759.0,,2021-05-12
540768,MAHLOG      ,A ,Q,546.15,554.35,538.2,541.4,540.2,546.3,567,6800,3701197.0,,2021-05-12
540769,NIACL       ,A ,Q,157.75,158.5,152.7,154.2,155.0,157.05,1735,87298,13581582.0,,2021-05-12
540774,IFGLEXPOR   ,B ,Q,397.0,403.0,355.4,363.3,363.3,396.75,1210,25893,9771882.0,,2021-05-12
540775,KHADIM      ,B ,Q,156.55,156.9,149.0,151.4,149.8,153.3,640,13116,2002293.0,,2021-05-12
540776,5PAISA      ,B ,Q,362.0,362.75,348.1,351.85,350.4,360.1,103,1283,455850.0,,2021-05-12
540777,HDFCLIFE    ,A ,Q,671.55,673.05,665.15,668.75,668.75,671.55,8436,178414,119256630.0,,2021-05-12
540787,ICICIB22    ,B ,Q,37.95,38.4,37.3,37.63,37.63,37.95,855,450738,17026853.0,,2021-05-12
540789,DNAMEDIA    ,B ,Q,1.47,1.47,1.47,1.47,1.47,1.4,23,15864,23320.0,,2021-05-12
540795,DYNAMIC     ,B ,Q,28.75,28.75,26.15,26.65,26.65,27.05,62,17251,470327.0,,2021-05-12
540796,RATNABHUMI  ,M ,Q,51.9,52.05,51.9,52.05,52.05,49.5,2,4000,207900.0,,2021-05-12
540797,SHALBY      ,B ,Q,168.0,173.8,151.25,154.5,154.5,166.0,3671,224144,36358570.0,,2021-05-12
540798,FSC         ,A ,Q,71.15,72.95,71.15,71.75,71.75,71.15,252,11034,795322.0,,2021-05-12
540809,MRCEXIM     ,M ,Q,6.45,6.45,6.45,6.45,6.45,6.5,4,48000,309600.0,,2021-05-12
540811,DML         ,M ,Q,11.05,11.05,10.05,11.0,11.0,10.05,5,50000,522000.0,,2021-05-12
540821,SADHNA      ,X ,Q,11.17,11.17,11.17,11.17,11.17,11.17,1,1,11.0,,2021-05-12
540823,VITESSE     ,XT,Q,25.8,25.8,25.8,25.8,25.8,27.15,22,3720,95976.0,,2021-05-12
540824,ASTRON      ,B ,Q,41.45,41.9,40.35,40.75,40.9,40.2,395,15539,634415.0,,2021-05-12
540829,CHANDRIMA   ,XT,Q,3.7,3.7,3.39,3.69,3.7,3.56,33,5259,18727.0,,2021-05-12
540850,JFL         ,M ,Q,7.9,7.9,7.5,7.5,7.5,7.6,2,4000,30800.0,,2021-05-12
540861,IPRU3018    ,B ,Q,13.65,13.65,13.0,13.65,13.65,13.0,7,526,6859.0,,2021-05-12
540879,APOLLO      ,B ,Q,107.0,110.4,105.9,106.4,106.1,105.2,756,26762,2882409.0,,2021-05-12
540900,NEWGEN      ,A ,Q,325.85,334.45,316.35,322.15,323.25,323.95,535,12817,4147752.0,,2021-05-12
540901,PRAXIS      ,B ,Q,39.8,39.95,38.8,39.05,39.0,38.05,113,3093,122985.0,,2021-05-12
540902,AMBER       ,A ,Q,2965.0,3018.0,2945.55,2960.7,2962.95,2971.4,1479,5629,16721771.0,,2021-05-12
540923,AML         ,M ,Q,3.6,3.89,3.6,3.89,3.89,3.78,2,12000,44940.0,,2021-05-12
540935,GALAXYSURF  ,A ,Q,2877.3,2888.95,2845.0,2856.7,2863.45,2873.6,156,496,1422553.0,,2021-05-12
540936,GGL         ,B ,Q,17.5,17.5,17.5,17.5,17.5,17.85,9,250,4375.0,,2021-05-12
540938,GUJHYSPIN   ,M ,Q,8.0,8.0,8.0,8.0,8.0,7.44,1,10000,80000.0,,2021-05-12
540954,IWP         ,X ,Q,31.95,32.5,29.9,30.5,30.95,31.35,126,21228,651063.0,,2021-05-12
540955,TDSL        ,B ,Q,24.1,25.3,24.1,24.9,24.9,24.85,24,1631,40774.0,,2021-05-12
540961,SHIVAMILLS  ,B ,Q,53.25,53.25,51.5,53.25,53.25,50.75,73,9273,492906.0,,2021-05-12
540975,ASTERDM     ,A ,Q,161.4,161.4,154.5,155.75,156.05,159.05,626,35320,5537980.0,,2021-05-12
540980,YSL         ,XT,Q,18189.95,18189.95,17200.05,17200.05,17200.05,17645.0,3,3,52590.0,,2021-05-12
541005,KANCOTEA    ,X ,Q,52.0,55.4,52.0,55.4,55.4,50.4,44,4651,257007.0,,2021-05-12
541006,ANGEL       ,M ,Q,11.5,11.5,11.5,11.5,11.5,11.7,1,4000,46000.0,,2021-05-12
541019,HGINFRA     ,A ,Q,281.8,301.8,277.05,292.25,295.0,279.3,1907,45157,13279519.0,,2021-05-12
541083,INFLAME     ,M ,Q,168.0,168.0,168.0,168.0,168.0,176.0,3,3000,504000.0,,2021-05-12
541092,ABSLRIF6RG  ,B ,Q,8.8,8.94,8.72,8.94,8.94,8.79,7,2999,26421.0,,2021-05-12
541096,BPLPHARMA   ,XT,Q,391.0,398.0,382.25,395.15,395.7,384.9,90,2682,1052615.0,,2021-05-12
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,1000.0,1000.01,1000.0,19,3789,3788987.0,,2021-05-12
541143,BDL         ,A ,Q,363.9,363.9,345.0,348.4,348.4,358.05,628,10838,3835637.0,,2021-05-12
541151,RIDINGS     ,M ,Q,8.4,8.4,8.4,8.4,8.4,8.15,2,40000,336000.0,,2021-05-12
541153,BANDHANBNK  ,A ,Q,291.1,292.55,286.2,287.85,287.85,291.05,14934,601450,174230393.0,,2021-05-12
541154,HAL         ,A ,Q,1010.0,1032.0,995.95,1007.85,1007.85,1000.6,3971,47085,47790851.0,,2021-05-12
541161,KARDA       ,B ,Q,149.25,149.35,137.9,147.55,147.55,142.25,751,40407,5911951.0,,2021-05-12
541163,SANDHAR     ,B ,Q,209.0,209.0,198.0,202.25,202.85,206.5,294,4783,973042.0,,2021-05-12
541167,YASHO       ,T ,Q,435.0,435.0,410.5,421.1,420.0,430.75,343,4688,1966254.0,,2021-05-12
541179,ISEC        ,A ,Q,492.0,517.0,492.0,495.75,495.75,489.9,3781,121819,61454409.0,,2021-05-12
541195,MIDHANI     ,A ,Q,200.75,206.5,197.35,200.2,200.2,202.8,2885,111807,22483800.0,,2021-05-12
541206,OBCL        ,M ,Q,23.25,23.25,23.25,23.25,23.25,22.8,1,2000,46500.0,,2021-05-12
541233,LEMONTREE   ,A ,Q,38.2,38.7,37.7,38.05,38.05,38.1,2123,293477,11232620.0,,2021-05-12
541257,IPRU3082    ,F ,Q,13.3,13.3,12.75,13.05,13.05,13.9,3,915,11940.0,,2021-05-12
541269,CHEMFABALKA ,B ,Q,150.2,156.0,150.0,150.8,150.4,152.0,64,1571,237834.0,,2021-05-12
541276,HARDWYN     ,M ,Q,60.15,60.15,54.25,60.05,60.05,60.2,4,10000,577375.0,,2021-05-12
541299,DLCL        ,M ,Q,25.0,25.2,25.0,25.2,25.2,24.0,2,8000,200800.0,,2021-05-12
541301,ORIENTELEC  ,A ,Q,291.0,292.7,277.4,280.5,282.65,288.85,1798,48044,13671571.0,,2021-05-12
541302,DHRUV       ,M ,Q,25.05,26.4,25.05,26.4,26.4,27.25,3,6000,154900.0,,2021-05-12
541304,INDOUS      ,M ,Q,35.5,35.5,35.5,35.5,35.5,35.25,1,2500,88750.0,,2021-05-12
541309,IPRU3095    ,B ,Q,11.65,11.65,11.65,11.65,11.65,11.6,2,4000,46600.0,,2021-05-12
541313,ICICI500    ,B ,Q,207.43,208.0,204.99,205.05,204.99,207.43,20,68,14002.0,,2021-05-12
541336,INDOSTAR    ,A ,Q,310.0,310.0,300.0,301.1,300.05,303.55,217,2502,756463.0,,2021-05-12
541337,MILEFUR     ,M ,Q,13.59,13.59,13.59,13.59,13.59,12.95,1,3000,40770.0,,2021-05-12
541347,PARVATI     ,X ,Q,3.21,3.21,3.21,3.21,3.21,3.06,17,7838,25159.0,,2021-05-12
541353,INNOVATORS  ,M ,Q,37.95,37.95,35.15,36.65,36.65,36.05,12,20800,758640.0,,2021-05-12
541400,ZIMLAB      ,X ,Q,94.9,95.0,85.25,89.5,88.0,89.0,107,3504,315021.0,,2021-05-12
541401,ARIHANTINS  ,MT,Q,1.91,1.91,1.91,1.91,1.91,2.0,1,4000,7640.0,,2021-05-12
541402,AFFORDABLE  ,M ,Q,99.0,99.0,95.05,95.05,95.05,99.25,5,8000,778320.0,,2021-05-12
541403,DOLLAR      ,A ,Q,252.35,252.5,243.0,245.95,245.95,250.05,101,2103,520395.0,,2021-05-12
541418,NGIL        ,M ,Q,26.0,26.0,26.0,26.0,26.0,26.0,1,6500,169000.0,,2021-05-12
541444,PALMJEWELS  ,B ,Q,78.6,78.7,72.95,76.05,76.05,76.7,482,145755,10991182.0,,2021-05-12
541445,WAA         ,M ,Q,41.75,41.9,41.65,41.65,41.65,41.75,3,4800,200480.0,,2021-05-12
541450,ADANIGREEN  ,A ,Q,1077.65,1085.45,1034.0,1050.0,1050.0,1077.65,3032,29102,30638292.0,,2021-05-12
541503,UNICK       ,XT,Q,29.85,30.0,29.8,29.8,29.8,29.75,37,4261,127503.0,,2021-05-12
541540,SOLARA      ,A ,Q,1741.55,1793.8,1696.1,1742.7,1748.0,1695.25,1641,17291,30207747.0,,2021-05-12
541546,GAYAHWS     ,B ,Q,0.63,0.63,0.61,0.61,0.61,0.61,18,87346,54324.0,,2021-05-12
541556,RITES       ,A ,Q,242.0,252.1,240.25,246.1,246.1,241.4,4426,107480,26443626.0,,2021-05-12
541557,FINEORG     ,A ,Q,3294.0,3332.5,3190.0,3206.9,3232.0,3290.4,603,3322,10762820.0,,2021-05-12
541578,VARROC      ,A ,Q,385.0,386.35,378.0,379.6,379.2,382.8,473,6871,2626270.0,,2021-05-12
541601,RAJNISH     ,M ,Q,12.15,12.9,12.15,12.9,12.9,11.99,6,22800,293220.0,,2021-05-12
541627,HITECHWIND  ,XT,Q,7.45,7.45,7.45,7.45,7.45,7.84,55,14584,108650.0,,2021-05-12
541678,TVF1G       ,B ,Q,11.25,11.25,11.25,11.25,11.25,11.53,1,7,78.0,,2021-05-12
541700,TCNSBRANDS  ,A ,Q,530.0,530.0,503.0,507.05,511.4,525.4,493,5082,2619315.0,,2021-05-12
541702,ASHNI       ,XT,Q,5.3,5.33,4.87,5.3,5.3,5.08,13,1850,9450.0,,2021-05-12
541729,HDFCAMC     ,A ,Q,2798.0,2833.5,2767.0,2813.1,2815.9,2796.75,2744,23827,66800256.0,,2021-05-12
541735,VIVANTA     ,X ,Q,9.31,9.31,9.31,9.31,9.31,8.87,4,700,6517.0,,2021-05-12
541741,TINNATFL    ,X ,Q,17.0,17.0,17.0,17.0,17.0,16.76,1,1,17.0,,2021-05-12
541744,TVF2G       ,B ,Q,11.6,11.6,10.61,10.61,10.61,11.0,3,10010,106216.0,,2021-05-12
541770,CREDITACC   ,A ,Q,599.9,613.0,584.5,590.55,590.6,595.2,926,12248,7274956.0,,2021-05-12
541771,AMINTAN     ,X ,Q,0.84,0.85,0.79,0.8,0.81,0.79,47,27669,23124.0,,2021-05-12
541778,DEEP        ,B ,Q,71.0,71.0,63.05,67.7,67.95,66.0,86,17935,1198651.0,,2021-05-12
541804,IPRU3168    ,B ,Q,10.85,10.85,10.85,10.85,10.85,10.85,1,2500,27125.0,,2021-05-12
541809,ICICINXT50  ,B ,Q,37.0,37.45,36.5,36.89,36.96,37.22,63,929,34212.0,,2021-05-12
541865,ASRL        ,B ,Q,55.65,55.65,50.0,51.1,50.0,51.85,58,23723,1247596.0,,2021-05-12
541890,SPACEINCUBA ,XT,Q,0.82,0.83,0.81,0.83,0.83,0.82,68,39346,31911.0,,2021-05-12
541929,SGIL        ,M ,Q,90.0,90.0,90.0,90.0,90.0,90.0,1,2000,180000.0,,2021-05-12
541946,ICICILIQ    ,F ,Q,1000.0,1000.01,1000.0,1000.0,1000.0,1000.0,18,18534,18534000.0,,2021-05-12
541956,IRCON       ,A ,Q,94.45,98.85,93.8,97.0,97.0,93.5,7226,986369,95378348.0,,2021-05-12
541972,SETFSN50    ,B ,Q,425.0,430.0,413.0,416.0,422.0,425.0,11,643,276345.0,,2021-05-12
541974,MANORAMA    ,M ,Q,948.85,948.85,917.2,935.0,935.0,931.0,17,2700,2508765.0,,2021-05-12
541983,INNOVATIVE  ,M ,Q,7.0,7.66,6.91,7.43,7.43,6.84,25,27000,197060.0,,2021-05-12
541984,NIOSAG      ,B ,Q,12.01,12.5,12.01,12.5,12.5,11.5,4,8002,96105.0,,2021-05-12
541988,AAVAS       ,A ,Q,2245.0,2311.95,2227.25,2283.3,2283.3,2250.7,796,94631,212856493.0,,2021-05-12
541999,GENERAAGRI  ,X ,Q,2.1,2.2,2.0,2.2,2.2,2.1,9,758,1574.0,,2021-05-12
542011,GRSE        ,A ,Q,180.0,186.3,175.6,184.7,186.15,177.65,2068,82931,15202612.0,,2021-05-12
542012,AAL         ,M ,Q,109.05,109.05,104.25,104.65,104.5,105.5,6,12000,1265100.0,,2021-05-12
542013,DOLFIN      ,M ,Q,46.0,46.0,46.0,46.0,46.0,46.0,1,2000,92000.0,,2021-05-12
542025,SUNRETAIL   ,M ,Q,26.0,26.0,26.0,26.0,26.0,26.0,1,15000,390000.0,,2021-05-12
542057,BCPL        ,B ,Q,47.05,47.05,44.8,45.75,45.75,46.1,292,106949,4864990.0,,2021-05-12
542066,ATGL        ,A ,Q,1343.0,1350.5,1307.0,1312.7,1312.7,1335.0,5399,105484,139117251.0,,2021-05-12
542123,PHOSPHATE   ,XT,Q,55.0,55.0,53.0,53.0,53.0,53.2,2,200,10650.0,,2021-05-12
542131,MAN50ETF    ,B ,Q,151.9,151.9,149.9,150.33,150.5,151.9,39,2343,353578.0,,2021-05-12
542141,TECHNOE     ,A ,Q,331.0,334.95,320.0,325.2,328.5,323.9,481,7634,2519564.0,,2021-05-12
542216,DALBHARAT   ,A ,Q,1727.6,1737.6,1670.0,1699.5,1701.95,1725.55,2089,15752,26791383.0,,2021-05-12
542230,ABSLNN50ET  ,B ,Q,369.99,374.0,364.0,372.99,372.99,369.99,7,9,3331.0,,2021-05-12
542231,NILASPACES  ,B ,Q,1.41,1.48,1.4,1.48,1.48,1.41,116,185219,268521.0,,2021-05-12
542232,SRD         ,B ,Q,57.5,60.0,51.0,54.3,53.0,57.85,31,339,18774.0,,2021-05-12
542233,TREJHARA    ,B ,Q,38.5,43.0,38.5,40.45,40.2,39.7,362,33403,1392605.0,,2021-05-12
542248,DECCAN      ,M ,Q,32.5,33.0,32.5,33.0,33.0,32.7,5,7200,237000.0,,2021-05-12
542285,AXITA       ,M ,Q,37.0,37.0,37.0,37.0,37.0,37.5,1,4000,148000.0,,2021-05-12
542323,KPIGLOBAL   ,M ,Q,57.05,57.05,57.05,57.05,57.05,63.1,1,1600,91280.0,,2021-05-12
542333,RPSGVENT    ,A ,Q,415.0,415.0,389.1,392.7,389.1,401.65,820,12690,5059628.0,,2021-05-12
542337,SPENCER     ,A ,Q,70.25,73.0,70.0,70.7,70.3,71.6,629,48038,3437105.0,,2021-05-12
542351,GLOSTERLTD  ,X ,Q,663.0,679.9,662.5,672.75,679.9,670.45,52,964,649214.0,,2021-05-12
542367,XELPMOC     ,B ,Q,307.95,310.85,295.0,296.7,298.4,305.8,871,11397,3443372.0,,2021-05-12
542383,RITCO       ,M ,Q,21.0,21.0,20.95,20.95,20.95,22.05,2,3200,67120.0,,2021-05-12
542399,CHALET      ,A ,Q,150.35,151.0,148.2,149.2,148.2,149.05,260,7952,1190767.0,,2021-05-12
542437,ANMOL       ,M ,Q,106.9,111.0,104.3,106.1,105.0,105.5,16,38000,4080700.0,,2021-05-12
542460,ANUP        ,B ,Q,604.0,650.0,604.0,640.15,640.15,601.9,1194,24530,15479236.0,,2021-05-12
542484,ARVINDFASN  ,A ,Q,140.55,144.25,140.1,141.0,141.2,142.25,379,18776,2665489.0,,2021-05-12
542513,UTISXN50    ,B ,Q,40.7,41.0,40.25,40.63,41.0,40.25,4,4,162.0,,2021-05-12
542579,AGOL        ,M ,Q,41.5,44.4,41.0,43.7,41.0,41.65,12,32000,1373600.0,,2021-05-12
542592,HBEL        ,M ,Q,96.4,96.4,96.4,96.4,96.4,120.5,3,3000,289200.0,,2021-05-12
542597,MSTC        ,A ,Q,267.2,281.5,267.2,271.55,271.55,271.35,1423,50570,13924099.0,,2021-05-12
542602,EMBASSY     ,IF,Q,317.8,319.15,314.25,317.72,319.15,315.01,86,3469400,1092880152.0,,2021-05-12
542627,CHANDNIMACH ,X ,Q,8.8,9.74,8.8,8.81,8.81,9.0,10,1644,15417.0,,2021-05-12
542649,RVNL        ,A ,Q,29.35,30.4,29.3,29.6,29.6,29.3,2902,980213,29254223.0,,2021-05-12
542650,METROPOLIS  ,A ,Q,2327.0,2463.4,2327.0,2366.8,2375.7,2306.1,2280,20567,49556035.0,,2021-05-12
542651,KPITTECH    ,A ,Q,208.0,218.8,207.1,208.25,208.45,207.9,2663,211991,45256785.0,,2021-05-12
542652,POLYCAB     ,A ,Q,1555.0,1574.65,1530.0,1543.15,1540.0,1550.35,2614,29616,46121908.0,,2021-05-12
542653,JINAAM      ,M ,Q,2.9,2.9,2.74,2.8,2.8,2.8,14,30000,85120.0,,2021-05-12
542654,VRFILMS     ,M ,Q,76.0,76.0,74.0,74.0,74.0,72.5,2,2000,150000.0,,2021-05-12
542655,VIKASLIFE   ,B ,Q,3.65,3.72,3.65,3.72,3.72,3.55,1163,1866878,6925968.0,,2021-05-12
542665,NEOGEN      ,A ,Q,924.0,926.95,885.0,896.75,896.75,916.95,1041,10357,9417174.0,,2021-05-12
542666,GKP         ,M ,Q,30.0,30.0,27.1,27.1,27.1,29.4,3,28000,828400.0,,2021-05-12
542667,WORL        ,M ,Q,32.8,35.2,32.0,35.0,35.0,32.0,4,16000,532000.0,,2021-05-12
542669,BMW         ,X ,Q,29.1,29.95,28.5,29.8,29.8,29.05,120,3443,101511.0,,2021-05-12
542670,ARTEMISELC  ,B ,Q,46.75,46.8,43.5,45.3,45.9,42.55,115,12796,580856.0,,2021-05-12
542677,MAHESH      ,X ,Q,4.4,4.4,4.4,4.4,4.4,4.25,2,899,3955.0,,2021-05-12
542678,CHCL        ,M ,Q,15.0,15.0,14.4,14.9,14.9,15.55,4,8000,117800.0,,2021-05-12
542679,DEL         ,X ,Q,12.68,12.68,12.68,12.68,12.68,12.08,2,3,38.0,,2021-05-12
542682,HARISH      ,XT,Q,43.4,43.4,43.4,43.4,43.4,41.35,4,10266,445544.0,,2021-05-12
542684,PPL         ,B ,Q,129.25,134.3,129.25,131.85,131.85,131.9,794,31806,4206835.0,,2021-05-12
542685,DGCONTENT   ,B ,Q,7.6,7.6,7.46,7.51,7.51,7.5,21,4025,30237.0,,2021-05-12
542721,ARL         ,M ,Q,31.5,31.6,30.95,30.95,30.95,31.05,3,12000,376200.0,,2021-05-12
542725,SBC         ,M ,Q,42.7,42.7,42.65,42.65,42.65,42.6,4,12000,512100.0,,2021-05-12
542726,INDIAMART   ,A ,Q,6975.0,7100.0,6651.0,6683.45,6683.45,6963.3,13805,37810,254698285.0,,2021-05-12
542727,CPML        ,M ,Q,17.8,17.8,17.8,17.8,17.8,17.3,1,4000,71200.0,,2021-05-12
542729,DCMNVL      ,B ,Q,99.95,101.65,96.0,98.65,99.95,98.95,288,7577,753826.0,,2021-05-12
542730,ICICIBANKN  ,B ,Q,325.0,325.0,321.01,321.66,321.87,325.46,28,122,39403.0,,2021-05-12
542752,AFFLE       ,A ,Q,5256.25,5305.0,5200.0,5215.75,5200.0,5278.05,860,2591,13575428.0,,2021-05-12
542753,SEACOAST    ,X ,Q,176.0,183.8,174.0,174.45,174.0,175.45,78,80970,14314752.0,,2021-05-12
542758,ICICIBANKP  ,B ,Q,172.05,172.97,169.42,172.02,172.0,172.95,90,758,130252.0,,2021-05-12
542759,SPANDANA    ,A ,Q,602.7,603.55,591.95,593.0,595.55,597.0,391,4460,2667494.0,,2021-05-12
542760,SWSOLAR     ,A ,Q,297.6,301.0,280.3,283.05,283.05,297.55,3633,157905,45578834.0,,2021-05-12
542772,IIFLWAM     ,A ,Q,1195.0,1200.9,1143.95,1150.3,1157.7,1195.25,210,1513,1765596.0,,2021-05-12
542773,IIFLSEC     ,A ,Q,63.95,63.95,60.1,60.6,60.5,61.85,868,59877,3679509.0,,2021-05-12
542774,APMFINVEST  ,X ,Q,25.0,25.0,23.0,23.25,23.15,23.2,16,2666,61862.0,,2021-05-12
542801,MISQUITA    ,M ,Q,25.2,28.3,23.2,27.0,27.0,25.75,7,14000,366800.0,,2021-05-12
542802,GALACTICO   ,M ,Q,57.5,58.0,57.5,57.5,57.5,57.5,4,12000,693000.0,,2021-05-12
542804,NIESSPJ     ,B ,Q,5.21,5.21,5.21,5.21,5.21,4.74,1,1,5.0,,2021-05-12
542808,NIESSPC     ,B ,Q,2.24,2.24,2.24,2.24,2.24,2.24,2,138,309.0,,2021-05-12
542812,FLUOROCHEM  ,A ,Q,845.9,854.45,819.65,828.75,835.0,848.95,1069,12628,10573484.0,,2021-05-12
542817,NIEHSPI     ,B ,Q,0.2,0.2,0.2,0.2,0.2,0.19,1,1,0.0,,2021-05-12
542830,IRCTC       ,A ,Q,1803.9,1816.95,1733.6,1745.55,1745.55,1791.45,5232,83613,147274571.0,,2021-05-12
542837,NIESSPE     ,B ,Q,3.46,3.46,3.46,3.46,3.46,3.46,3,600,2076.0,,2021-05-12
542839,NIEHSPD     ,B ,Q,0.8,0.93,0.8,0.9,0.9,0.86,35,6026,5190.0,,2021-05-12
542843,NIEHSPG     ,B ,Q,10.61,10.61,8.91,10.25,10.25,9.89,5,406,3631.0,,2021-05-12
542844,NIEHSPH     ,B ,Q,2.56,2.81,2.31,2.81,2.81,2.56,26,6177,16718.0,,2021-05-12
542845,NIEHSPJ     ,B ,Q,10.85,10.85,9.05,10.85,10.85,9.92,3,3,30.0,,2021-05-12
542847,NIESSPL     ,B ,Q,1.52,1.52,1.37,1.37,1.37,1.52,54,18255,25084.0,,2021-05-12
542848,NIESSPM     ,B ,Q,15.75,19.25,15.75,15.8,15.8,17.5,30,1730,28902.0,,2021-05-12
542852,VISHWARAJ   ,B ,Q,127.0,127.5,124.0,124.75,124.1,125.7,185,7277,918373.0,,2021-05-12
542857,GREENPANEL  ,B ,Q,238.15,238.15,228.0,235.55,235.35,233.45,795,28847,6737586.0,,2021-05-12
542862,SHAHLON     ,X ,Q,90.25,90.5,87.0,87.15,87.0,89.35,29,29275,2622212.0,,2021-05-12
542863,ABSLBANETF  ,B ,Q,325.0,329.99,319.1,319.1,319.1,324.01,7,37,11947.0,,2021-05-12
542867,CSBBANK     ,A ,Q,282.0,282.0,270.55,275.15,274.9,273.65,701,19833,5436150.0,,2021-05-12
542871,ABCRSPRG    ,F ,Q,0.53,0.53,0.53,0.53,0.53,0.53,1,159,84.0,,2021-05-12
542879,ABDBSPRG    ,F ,Q,1.5,1.5,1.5,1.5,1.5,1.5,2,20,30.0,,2021-05-12
542904,UJJIVANSFB  ,A ,Q,29.45,30.35,28.8,29.6,29.6,29.0,2201,780988,23171591.0,,2021-05-12
542905,SHIL        ,A ,Q,287.5,289.55,275.55,280.1,280.1,284.2,801,13437,3803595.0,,2021-05-12
542907,PRINCEPIPE  ,A ,Q,586.4,604.2,555.35,572.95,572.95,586.4,4102,113342,65628654.0,,2021-05-12
542908,EBBETF0423  ,F ,Q,1127.72,1127.72,1125.75,1126.5,1126.5,1125.55,4,13,14644.0,,2021-05-12
542909,EBBETF0430  ,F ,Q,1151.0,1152.52,1150.55,1152.1,1152.25,1152.1,22,28,32256.0,,2021-05-12
542919,ARTEMISMED  ,B ,Q,259.0,273.9,256.1,264.15,264.95,253.45,807,19254,5111528.0,,2021-05-12
542920,SUMICHEM    ,A ,Q,313.3,319.0,304.0,305.65,305.25,309.05,1694,74889,23325584.0,,2021-05-12
542921,ICICIM150   ,B ,Q,94.0,94.9,93.5,94.44,93.96,94.5,37,1618,152930.0,,2021-05-12
542922,MANXT50ETF  ,B ,Q,361.0,364.0,360.5,360.75,362.5,360.0,27,2260,817922.0,,2021-05-12
542923,TRANWAY     ,MS,Q,8.09,8.09,7.99,7.99,7.99,7.71,2,20000,160800.0,,2021-05-12
542932,BIRLATYRES  ,B ,Q,23.5,24.5,23.5,24.35,24.25,24.05,949,94946,2305370.0,,2021-05-12
542933,UNIVPHOTO   ,B ,Q,199.0,199.0,186.4,186.4,186.4,188.0,30,195,37338.0,,2021-05-12
542963,06AGG       ,F ,Q,7.31,7.31,5.99,6.7,6.7,6.65,65,10886,68531.0,,2021-05-12
542967,06ARD       ,F ,Q,7.31,7.31,7.31,7.31,7.31,6.65,1,1,7.0,,2021-05-12
